eid,rid,salary
17798,494,24764
17799,15,23532
17800,13,24780
17801,262,33920
17802,312,23710
17803,425,14057
17804,307,14982
17805,473,24665
17806,4,7077
17807,366,23324
17808,208,34486
17809,154,28415
17810,196,28261
17811,52,29570
17812,443,33017
17813,448,34042
17814,98,20065
17815,19,20645
17816,299,26860
17817,351,15573
17818,334,14820
17819,236,16173
17820,400,18656
17821,444,27696
17822,155,29477
17823,47,14411
17824,269,29798
17825,446,14838
17826,230,28498
17827,170,27275
17828,251,34461
17829,316,33731
17830,453,22443
17831,106,27063
17832,380,24844
17833,493,19198
17834,82,19897
17835,466,28180
17836,238,23657
17837,340,11841
17838,104,17135
17839,290,31186
17840,306,33938
17841,172,17939
17842,148,13907
17843,219,31036
17844,139,14103
17845,68,31923
17846,188,16201
17847,328,23302
17848,88,14545
17849,269,29259
17850,24,19399
17851,328,18489
17852,239,19091
17853,400,24924
17854,296,25774
17855,283,31561
17856,386,21933
17857,227,28310
17858,244,31133
17859,411,28974
17860,500,31792
17861,416,25215
17862,91,26679
17863,353,32921
17864,251,29187
17865,495,23185
17866,103,20028
17867,323,30626
17868,180,26107
17869,280,29017
17870,379,14452
17871,460,27085
17872,35,28420
17873,224,25299
17874,405,31106
17875,440,20743
17876,62,32636
17877,50,21212
17878,415,19228
17879,43,14725
17880,343,12771
17881,474,23799
17882,230,16968
17883,225,34073
17884,128,21702
17885,215,32171
17886,434,16410
17887,270,22571
17888,316,14786
17889,35,27514
17890,35,22040
17891,198,34396
17892,244,23151
17893,221,21979
17894,467,27113
17895,76,34081
17896,410,34285
17897,32,22468
17898,299,22070
17899,384,26642
17900,69,15296
17901,498,34113
17902,481,18613
17903,83,23563
17904,94,24229
17905,177,25743
17906,442,20747
17907,16,33068
17908,435,23667
17909,256,30471
17910,334,20565
17911,17,14810
17912,116,26921
17913,245,20312
17914,19,23012
17915,14,17924
17916,34,31616
17917,495,26672
17918,161,20089
17919,260,32983
17920,302,31257
17921,145,13919
17922,209,26142
17923,447,15996
17924,270,25234
17925,434,19282
17926,86,25803
17927,155,14996
17928,72,25089
17929,199,23888
17930,150,12418
17931,190,14568
17932,414,22988
17933,29,21199
17934,338,14498
17935,297,34567
17936,478,29761
17937,30,24684
17938,5,26604
17939,292,26170
17940,197,17373
17941,193,17990
17942,387,16586
17943,19,15916
17944,457,19147
17945,486,33587
17946,350,13295
17947,161,16817
17948,388,24166
17949,81,27849
17950,167,15929
17951,195,16129
17952,107,15473
17953,56,17576
17954,355,33209
17955,47,18012
17956,228,30491
17957,76,16625
17958,438,17231
17959,149,13733
17960,91,15757
17961,98,30316
17962,401,33544
17963,260,21011
17964,498,31578
17965,469,16163
17966,245,18297
17967,35,29517
17968,40,34804
17969,192,23090
17970,237,27913
17971,122,33535
17972,95,33480
17973,241,17011
17974,16,33512
17975,262,16740
17976,165,26903
17977,152,17699
17978,450,17753
17979,229,19898
17980,335,15751
17981,436,17384
17982,437,15656
17983,249,32749
17984,398,28974
17985,75,26182
17986,193,16913
17987,490,20996
17988,113,28318
17989,385,28390
17990,329,20731
17991,298,20921
17992,119,34193
17993,154,21408
17994,341,11981
17995,161,33949
17996,367,31393
17997,126,27079
17998,170,28421
17999,165,16692
18000,54,23606
18001,56,19300
18002,428,27979
18003,309,20971
18004,77,25323
18005,396,30449
18006,252,34863
18007,126,31466
18008,211,25007
18009,410,26681
18010,364,27052
18011,436,34048
18012,217,15669
18013,375,18436
18014,343,11120
18015,390,22420
18016,493,27839
18017,216,32678
18018,23,22724
18019,78,26730
18020,288,28824
18021,427,23129
18022,271,29071
18023,78,14930
18024,130,34956
18025,462,28899
18026,148,12268
18027,27,25039
18028,183,25495
18029,341,11981
18030,326,22979
18031,253,16255
18032,145,13752
18033,169,21643
18034,141,13470
18035,95,34411
18036,10,11248
18037,86,25808
18038,357,25824
18039,465,27710
18040,311,24359
18041,242,15920
18042,133,24562
18043,85,19566
18044,452,20311
18045,375,22999
18046,27,21041
18047,95,15200
18048,149,13140
18049,332,28615
18050,394,17326
18051,409,32427
18052,463,20084
18053,444,22527
18054,367,21299
18055,194,24269
18056,235,28998
18057,231,20026
18058,113,28684
18059,252,23280
18060,457,33248
18061,460,15619
18062,401,23722
18063,346,13100
18064,185,26906
18065,455,21696
18066,430,27403
18067,431,31514
18068,348,14403
18069,82,28318
18070,122,26655
18071,100,31104
18072,203,17018
18073,51,32178
18074,225,14361
18075,325,32215
18076,130,24449
18077,71,19666
18078,243,34951
18079,167,19346
18080,427,33327
18081,469,26017
18082,250,18355
18083,403,28968
18084,43,24652
18085,456,19788
18086,15,19751
18087,288,24682
18088,287,27393
18089,113,14122
18090,197,30599
18091,92,23436
18092,355,32774
18093,435,28117
18094,208,33101
18095,206,28806
18096,36,34215
18097,146,14032
18098,8,7693
18099,280,14998
18100,279,25077
18101,413,14631
18102,156,28663
18103,252,20282
18104,88,24847
18105,175,34888
18106,280,19588
18107,135,30131
18108,280,14928
18109,119,27026
18110,416,23070
18111,132,30728
18112,319,22210
18113,123,26330
18114,84,20638
18115,42,25683
18116,243,18696
18117,194,24743
18118,148,11402
18119,401,18727
18120,207,18210
18121,4,9243
18122,37,18350
18123,187,24814
18124,163,22873
18125,455,28726
18126,243,23109
18127,175,19915
18128,398,16771
18129,59,15018
18130,178,18244
18131,236,21627
18132,180,19346
18133,80,28007
18134,113,22048
18135,322,20217
18136,248,21482
18137,25,25879
18138,291,27508
18139,304,26066
18140,68,19943
18141,252,15257
18142,489,17411
18143,155,28607
18144,493,22516
18145,273,19227
18146,486,28679
18147,116,27162
18148,420,28243
18149,351,26689
18150,304,21383
18151,222,30127
18152,251,31399
18153,320,29218
18154,489,31015
18155,83,17875
18156,319,28379
18157,134,17507
18158,417,34370
18159,96,28732
18160,16,19833
18161,195,34549
18162,460,30862
18163,134,27668
18164,295,21289
18165,258,20732
18166,192,31592
18167,42,28712
18168,274,20861
18169,498,14955
18170,349,13891
18171,62,31914
18172,268,18833
18173,263,29047
18174,208,22089
18175,397,23140
18176,476,20386
18177,357,24512
18178,401,17457
18179,417,17460
18180,412,20269
18181,372,15788
18182,468,25814
18183,26,23706
18184,14,32198
18185,496,19745
18186,401,20196
18187,209,19813
18188,31,26066
18189,65,19586
18190,113,15052
18191,24,15681
18192,249,32579
18193,72,18126
18194,268,34223
18195,127,34661
18196,10,13598
18197,418,26145
18198,328,20666
18199,413,22098
18200,393,18153
18201,140,11854
18202,57,29134
18203,342,14930
18204,48,17005
18205,451,15956
18206,27,20544
18207,431,32293
18208,483,14757
18209,6,7996
18210,350,13539
18211,87,15755
18212,474,19350
18213,452,14098
18214,371,23042
18215,161,24752
18216,63,27179
18217,409,28184
18218,273,33983
18219,150,12158
18220,209,32113
18221,124,30338
18222,143,12258
18223,275,24855
18224,347,11398
18225,181,26282
18226,272,14979
18227,28,26669
18228,13,33949
18229,152,15561
18230,126,24561
18231,17,33987
18232,367,20743
18233,450,22025
18234,134,30657
18235,284,26260
18236,180,32959
18237,451,21460
18238,448,30754
18239,378,26150
18240,244,34743
18241,283,31020
18242,417,34629
18243,430,30231
18244,372,21402
18245,151,30046
18246,215,34076
18247,220,24398
18248,322,15647
18249,316,20227
18250,92,22799
18251,123,28680
18252,27,30041
18253,204,20537
18254,129,31935
18255,305,21762
18256,52,27625
18257,218,32454
18258,101,27412
18259,333,26855
18260,204,17303
18261,476,18917
18262,212,28277
18263,45,31844
18264,168,20543
18265,331,15637
18266,340,11798
18267,451,17576
18268,254,27589
18269,337,14383
18270,51,20395
18271,122,19134
18272,287,29964
18273,52,22413
18274,151,27984
18275,132,28809
18276,242,26299
18277,211,15357
18278,329,33169
18279,139,13859
18280,439,21964
18281,222,18945
18282,426,28416
18283,436,22823
18284,14,28593
18285,358,29078
18286,298,29989
18287,105,27250
18288,467,25574
18289,407,16558
18290,181,30929
18291,346,14821
18292,135,26344
18293,476,29604
18294,221,18898
18295,4,7825
18296,214,31003
18297,321,22790
18298,256,34511
18299,142,13118
18300,131,17840
18301,217,26911
18302,109,26403
18303,492,15142
18304,72,17692
18305,218,33838
18306,494,30959
18307,221,27795
18308,169,22107
18309,300,23712
18310,233,33850
18311,104,32778
18312,129,24634
18313,474,28115
18314,483,19083
18315,109,29562
18316,24,32352
18317,133,15266
18318,152,29006
18319,76,25320
18320,185,28087
18321,233,18770
18322,101,31757
18323,63,15788
18324,20,27869
18325,234,28149
18326,388,34803
18327,49,28949
18328,324,28941
18329,379,29526
18330,410,32799
18331,476,21869
18332,156,18049
18333,10,14898
18334,31,19733
18335,323,16917
18336,218,22857
18337,115,23589
18338,90,31806
18339,177,23624
18340,153,16264
18341,49,29885
18342,311,17451
18343,482,26495
18344,130,31743
18345,412,19553
18346,305,22681
18347,444,18055
18348,356,18878
18349,221,17858
18350,292,18710
18351,353,24539
18352,182,33734
18353,486,22262
18354,134,27356
18355,278,16186
18356,134,15891
18357,316,19005
18358,84,22107
18359,279,28775
18360,465,24734
18361,35,20962
18362,450,23296
18363,458,32936
18364,46,14564
18365,269,16533
18366,221,14006
18367,39,16587
18368,50,27064
18369,158,32737
18370,216,18889
18371,269,31566
18372,190,14066
18373,43,17046
18374,85,19004
18375,296,20462
18376,31,17568
18377,125,23096
18378,292,18769
18379,191,22815
18380,27,17782
18381,166,30915
18382,234,14437
18383,80,15548
18384,319,14819
18385,287,18406
18386,436,14183
18387,303,24269
18388,255,17723
18389,283,14371
18390,372,31677
18391,496,18186
18392,442,14081
18393,137,12589
18394,81,32150
18395,48,28927
18396,415,23879
18397,85,23246
18398,23,24082
18399,181,23621
18400,52,28992
18401,376,22458
18402,91,21440
18403,298,17315
18404,428,16307
18405,56,19118
18406,200,27539
18407,124,17099
18408,88,26550
18409,227,33085
18410,276,28119
18411,226,33091
18412,401,21651
18413,36,19916
18414,221,17275
18415,350,14097
18416,406,19625
18417,183,32108
18418,70,20407
18419,413,31503
18420,53,23143
18421,283,32097
18422,454,22093
18423,26,22687
18424,61,20723
18425,218,14513
18426,208,27154
18427,389,23931
18428,389,16127
18429,490,24194
18430,132,27125
18431,266,34836
18432,91,27155
18433,401,30240
18434,237,33104
18435,124,32488
18436,220,16515
18437,79,22059
18438,18,27703
18439,491,31932
18440,158,17582
18441,330,17154
18442,164,30771
18443,489,25155
18444,114,20770
18445,23,14985
18446,445,33897
18447,101,16172
18448,281,33565
18449,73,18928
18450,73,22610
18451,488,21361
18452,351,19061
18453,46,26711
18454,255,34665
18455,462,18908
18456,416,21437
18457,57,30035
18458,221,34708
18459,355,22118
18460,134,15549
18461,210,21509
18462,152,29674
18463,482,29288
18464,412,14536
18465,192,21695
18466,398,30769
18467,120,20679
18468,279,25236
18469,64,27491
18470,260,22930
18471,430,34359
18472,398,27275
18473,391,31301
18474,409,24643
18475,398,29692
18476,379,18628
18477,413,33546
18478,131,19945
18479,476,33360
18480,473,25842
18481,203,16091
18482,111,33780
18483,119,30228
18484,119,15066
18485,35,19566
18486,200,30720
18487,23,23481
18488,425,28226
18489,370,29963
18490,38,24779
18491,68,23651
18492,190,34693
18493,243,27330
18494,177,27668
18495,100,32762
18496,136,12577
18497,349,14932
18498,454,16724
18499,395,27656
18500,42,18405
18501,399,27956
18502,86,22217
18503,204,29345
18504,13,22545
18505,66,17561
18506,21,31125
18507,95,23327
18508,341,12930
18509,82,25098
18510,158,18436
18511,358,27287
18512,107,23296
18513,379,24167
18514,7,7022
18515,130,24133
18516,393,25091
18517,268,31151
18518,140,12159
18519,100,15957
18520,164,27448
18521,392,23398
18522,269,26106
18523,176,18150
18524,280,21480
18525,207,17068
18526,151,28469
18527,71,27633
18528,454,26014
18529,364,30210
18530,462,30590
18531,430,33733
18532,302,24176
18533,334,23656
18534,162,33561
18535,440,23858
18536,202,16926
18537,406,17020
18538,184,25629
18539,244,15689
18540,235,15981
18541,171,19345
18542,414,34036
18543,297,20932
18544,476,18991
18545,89,31393
18546,422,31754
18547,11,25337
18548,214,17542
18549,296,33351
18550,249,30288
18551,257,18185
18552,145,12264
18553,476,30995
18554,276,15271
18555,146,14168
18556,286,18896
18557,246,17520
18558,5,23243
18559,325,29537
18560,383,17234
18561,11,21434
18562,191,33372
18563,257,19428
18564,230,31103
18565,182,14890
18566,12,23855
18567,186,15840
18568,326,23134
18569,43,30995
18570,187,24026
18571,72,26906
18572,463,33796
18573,169,31067
18574,467,14729
18575,220,18419
18576,32,16411
18577,488,24972
18578,492,28291
18579,242,20147
18580,272,23660
18581,265,21239
18582,240,22356
18583,37,23910
18584,90,33651
18585,324,24106
18586,74,27727
18587,424,15682
18588,120,26081
18589,44,16494
18590,292,23198
18591,414,31794
18592,55,22667
18593,414,27002
18594,301,25110
18595,139,11858
18596,300,16978
18597,120,16913
18598,382,26667
18599,485,25738
18600,67,30702
18601,426,28598
18602,69,34565
18603,69,33931
18604,374,16357
18605,46,14593
18606,213,22381
18607,120,25390
18608,383,28367
18609,31,24606
18610,330,23406
18611,314,23795
18612,230,26118
18613,131,20474
18614,288,24624
18615,225,27828
18616,221,34464
18617,29,22520
18618,140,13698
18619,187,34273
18620,453,30826
18621,388,18441
18622,403,32758
18623,117,20732
18624,33,23650
18625,178,34731
18626,174,17427
18627,258,26870
18628,93,25276
18629,369,27085
18630,26,15536
18631,366,29598
18632,268,29591
18633,302,15042
18634,202,28138
18635,353,24264
18636,341,11170
18637,204,32877
18638,304,32950
18639,114,17125
18640,4,6893
18641,11,29704
18642,445,31986
18643,368,16627
18644,464,26363
18645,398,27235
18646,403,22846
18647,456,20821
18648,418,15119
18649,287,34486
18650,58,28283
18651,460,17290
18652,181,29578
18653,174,16082
18654,158,25291
18655,393,17268
18656,366,34534
18657,117,34779
18658,242,16511
18659,19,20890
18660,185,33856
18661,417,29779
18662,150,12904
18663,280,33414
18664,103,21792
18665,51,23772
18666,456,18089
18667,199,20758
18668,147,12547
18669,214,32271
18670,174,34186
18671,165,23051
18672,439,27239
18673,221,22721
18674,191,27576
18675,287,34649
18676,371,32882
18677,446,31858
18678,364,31925
18679,54,21940
18680,59,25455
18681,174,23678
18682,8,8001
18683,345,11535
18684,58,24027
18685,224,31193
18686,111,22001
18687,39,25718
18688,10,13942
18689,313,19614
18690,407,14075
18691,225,32478
18692,55,27165
18693,76,32504
18694,330,22901
18695,96,23070
18696,41,29903
18697,122,21050
18698,288,30449
18699,19,29206
18700,54,24235
18701,16,14943
18702,182,25348
18703,254,28345
18704,428,26916
18705,36,23003
18706,385,27752
18707,254,14191
18708,327,29091
18709,55,20271
18710,277,21420
18711,13,18531
18712,259,32246
18713,387,25439
18714,301,24778
18715,275,34642
18716,296,19216
18717,392,25929
18718,445,33737
18719,29,25789
18720,278,28725
18721,499,32117
18722,238,35000
18723,464,33060
18724,216,31852
18725,464,16774
18726,141,12597
18727,326,32786
18728,436,27811
18729,344,14247
18730,40,15801
18731,161,26219
18732,239,18961
18733,334,28657
18734,266,31099
18735,27,16318
18736,310,18688
18737,402,14459
18738,7,6888
18739,29,16999
18740,229,34548
18741,399,22080
18742,126,14543
18743,457,34820
18744,467,21944
18745,154,32235
18746,318,25705
18747,128,33024
18748,246,29499
18749,60,32878
18750,126,18414
18751,479,19217
18752,481,30401
18753,255,23098
18754,379,22704
18755,393,30239
18756,222,18116
18757,249,31379
18758,34,17631
18759,287,29977
18760,494,31375
18761,402,21216
18762,154,14082
18763,54,14599
18764,376,18106
18765,386,17576
18766,299,18855
18767,295,28775
18768,277,30416
18769,224,26749
18770,452,16479
18771,219,18677
18772,373,31163
18773,97,26717
18774,110,29194
18775,263,30534
18776,101,28764
18777,134,18675
18778,87,24861
18779,435,15203
18780,406,30297
18781,45,28992
18782,64,31403
18783,457,33498
18784,247,25029
18785,31,18988
18786,134,23258
18787,149,11457
18788,205,22018
18789,103,29770
18790,22,28218
18791,315,14360
18792,257,21325
18793,402,18712
18794,256,14971
18795,433,20184
18796,125,15316
18797,420,17607
18798,419,21915
18799,145,12226
18800,217,14348
18801,469,20151
18802,198,27286
18803,236,24542
18804,56,18010
18805,7,8982
18806,437,19424
18807,100,31689
18808,208,15443
18809,472,21760
18810,468,34348
18811,119,30292
18812,104,20413
18813,333,17458
18814,188,29303
18815,393,34351
18816,79,27883
18817,409,27658
18818,157,30838
18819,187,33801
18820,118,25267
18821,161,33711
18822,115,34904
18823,287,34292
18824,295,30094
18825,172,17978
18826,49,30327
18827,317,31178
18828,348,13559
18829,89,19177
18830,413,15499
18831,13,23162
18832,499,25001
18833,462,19720
18834,319,19366
18835,233,22130
18836,12,23233
18837,411,28004
18838,307,25516
18839,282,32815
18840,423,20128
18841,44,21984
18842,95,33231
18843,493,32204
18844,377,17188
18845,190,16831
18846,283,33430
18847,77,22905
18848,484,18425
18849,35,26561
18850,68,32903
18851,415,26896
18852,369,34841
18853,215,17932
18854,404,14596
18855,268,20960
18856,447,17855
18857,251,25495
18858,111,17526
18859,320,21277
18860,194,32103
18861,458,31689
18862,473,34885
18863,301,22324
18864,141,12743
18865,186,28714
18866,77,16043
18867,314,21442
18868,73,25399
18869,448,23028
18870,274,27828
18871,7,7320
18872,94,14184
18873,7,8040
18874,295,21207
18875,289,29069
18876,263,26146
18877,57,18478
18878,176,20550
18879,116,31222
18880,96,21364
18881,144,12322
18882,338,11620
18883,452,26851
18884,358,23247
18885,424,27335
18886,402,25365
18887,352,27388
18888,171,23915
18889,224,21373
18890,108,27244
18891,456,16125
18892,234,15834
18893,378,16130
18894,472,30635
18895,361,28619
18896,30,26008
18897,360,31174
18898,440,16930
18899,328,14113
18900,472,31537
18901,374,33901
